Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
Q9EP80	Q9EP80	PICK1	PICK1					16055064:0004:LC|11466413:0019:LC|10027300:0018:LC|26073603:0071:LC|11466413:0018:LC|16055064:0428:LC|16055064:0007:LC|16055064:0019:LC|26073603:0028:LC|11466413:0096:LC|26073603:0030:LC|16055064:0096:LC|20426484:0114:LC|9405395:0018:LC|26073603:0826:LC|26073603:0055:LC
Q9JI92	Q9JI92	SDCBP	SDCBP					11152476:0401:LC|11152476:0071:LC|11152476:0018:LC|11152476:0019:LC|27830760:0114:LC|11152476:0004:LC
Q9JIH7	Q9JIH7	WNK1	WNK1					PDB_5W7T:0114:LC
Q9JIS1	Q9JIS1	RIMS2	RIMS2					17630786:0114:LC
Q9JJS8	Q9JJS8	MASP2	MASP2					28111019:0114:LC|12743029:0114:LC
Q9JK66	Q9JK66	PRKN	PRKN					26254305:0114:LC|23661642:0415:LC|23661642:0114:LC|23258539:0415:LC
Q9JLS3	Q9JLS3	TAOK2	TAOK2					16761096:0114:LC|15458637:0114:LC
Q9JLU4	Q9JLU4	SHANK3	SHANK3					28647360:0114:LC|10433268:0096:LC|29473168:0114:LC|10433268:0007:LC
Q9QUH6	Q9QUH6	SYNGAP1	SYNGAP1					18323856:0114:LC
Q9QWJ9	Q9QWJ9	NRP1	NRP1					15695515:0045:LC|17405859:0071:LC
Q9QX73	Q9QX73	ARHGEF9	ARHGEF9					16616186:0114:LC
Q9QYM2	Q9QYM2	PARG	PARG					22609859:0114:LC
Q9QZH4	Q9QZH4	PRKAB2	PRKAB2					25774984:0114:LC
Q9QZQ5	Q9QZQ5	CCN3	CCN3					28584056:0114:LC
Q9R064	Q9R064	GORASP2	GORASP2					23940043:0114:LC
Q9R186	Q9R186	TRPV6	TRPV6					30116787:0114:LC|27296226:0071:LC|29258289:0114:LC|27296226:0030:LC|27296226:0114:LC
Q9R1M7	Q9R1M7	GRIN3A	GRIN3A					23972471:0114:LC|18636091:0114:LC
Q9R1T5	Q9R1T5	ASPA	ASPA					17194761:0071:LC|17850744:0114:LC|17194761:0114:LC
Q9R237	Q9R237	MAPK8IP1	MAPK8IP1					16456539:0067:LC|16456539:0400:LC|16456539:0007:LC|16456539:0114:LC|16456539:0096:LC
Q9WTY2	Q9WTY2	REM2	REM2					22684057:0114:LC
Q9WU82	Q9Z1Y3	CTNNB1	CDH2					15389538:0019:LC|22106313:0006:LC
Q9WUD2	Q9WUD2	TRPV2	TRPV2					24373766:0071:LC|PDB_6BO4:0114:LC|24373766:0404:LC|PDB_6BO5:0114:LC|16809337:0114:LC|27021073:0114:LC|24373766:0410:LC
Q9WUD9	Q9WUD9	SRC	SRC					16511561:0415:LC|17855367:0415:LC
Q9WUF4	Q9Z2Q7	VAMP8	STX8					11101518:0019:LC|11786915:0114:LC
Q9WV48	Q9WV48	SHANK1	SHANK1					12954649:0114:LC|21376703:0114:LC
Q9WV48	Q9Z214	SHANK1	HOMER1					19345194:0028:LC|10433269:0096:LC|10433269:0018:LC|10433269:0004:LC|19345194:0067:LC|19345194:0040:LC
Q9Z200	Q9Z200	SH2B2	SH2B2					14690593:0114:LC|16824542:0007:LC
Q9Z214	Q9Z214	HOMER1	HOMER1					19345194:0067:LC|19345194:0028:LC|19345194:0114:LC|19345194:0071:LC
Q9Z254	Q9Z254	GIPC1	GIPC1					10198040:0004:LC|10198040:0018:LC|14617818:0018:LC
Q9Z272	Q9Z272	GIT1	GIT1					19136011:0114:LC|30737283:0114:LC
Q9Z340	Q9Z340	PARD3	PARD3					23643951:0071:LC|23643951:0114:LC|23643951:0872:LC|23643951:0030:LC|23643951:0020:LC|23643951:0410:LC
