Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
P0ACI0	P0ACI0	ROB	ROB					10802742:0114:LC
P0ACI3	P0ACI3	XYLR	XYLR					23241389:0114:LC
P0ACI6	P0ACI6	ASNC	ASNC					16528101:0114:LC|14973045:0655:LC
P0ACI6	P31658	ASNC	HCHA					24561554:0397:HT
P0ACJ0	P0ACJ0	LRP	LRP					11575919:0071:LC|14973045:0655:LC|11575919:0028:LC|21642464:0028:LC|11575919:0030:LC|15571719:0013:LC|11575919:0013:LC|17223133:0114:LC|21642464:0038:LC
P0ACJ0	P0AFW4	LRP	RNK					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0ACJ0	P76035	LRP	YCIW					24561554:0397:HT
P0ACJ8	P0ACJ8	CRP	CRP					19359484:0071:LC|15690043:0007:LC|12202833:0114:LC|PDB_1I5Z:0114:LC|24817710:0114:LC|16906160:0077:LC|11124031:0114:LC|11124966:0114:LC|PDB_3QOP:0114:LC|PDB_3RYP:0114:LC|8836098:0114:LC|19359484:0077:LC|PDB_3ROU:0114:LC|23644478:0077:LC|1653449:0114:LC|15465042:0018:LC|PDB_1I6X:0114:LC|8757802:0114:LC|24058293:0114:LC|PDB_3RYR:0114:LC|15690043:0676:LC|26187469:0114:LC|PDB_2GZW:0114:LC|11724532:0114:LC|PDB_3RPQ:0114:LC|21255606:0114:LC|19805344:0114:LC|8764393:0404:LC|PDB_3RDI:0114:LC|16427082:0114:LC|24914983:0114:LC
P0ACJ8	P0ACN7	CRP	CYTR					8764393:0404:LC|9215632:0401:LC|8969182:0417:LC|24561554:0397:HT
P0ACJ8	P0ADK6	CRP	YIBA					24561554:0397:HT
P0ACJ8	P0AE58	CRP	CAIF					24561554:0397:HT|10564497:0417:LC
P0ACJ8	P0AF10	CRP	MTLR					24561554:0397:HT
P0ACJ8	P0AF34	CRP	YIIR					24561554:0397:HT
P0ACJ8	P0AFG0	CRP	NUSG					24561554:0096:HT|24561554:0397:HT
P0ACJ8	P0C960	CRP	EMTA					24561554:0397:HT
P0ACJ8	P19925	CRP	ENTD					24561554:0397:HT
P0ACJ8	P23862	CRP	PRIC					24561554:0096:HT|24561554:0397:HT
P0ACJ8	P28722	CRP	YHCA					24561554:0397:HT
P0ACJ8	P37661	CRP	EPTB					24561554:0397:HT
P0ACJ8	P41052	CRP	MLTB					24561554:0397:HT
P0ACJ8	P45544	CRP	FRLR					24561554:0397:HT
P0ACJ8	P52062	CRP	YGGW					24561554:0397:HT
P0ACJ8	P56258	CRP	WECF					24561554:0397:HT
P0ACJ8	P71229	CRP	HYFR					24561554:0397:HT
P0ACJ8	P75862	CRP	ZAPC					24561554:0397:HT
P0ACJ8	P76569	CRP	YFGD					24561554:0397:HT
P0ACJ8	P77398	CRP	ARNA					24561554:0397:HT
P0ACJ8	P77444	CRP	SUFS					24561554:0397:HT
P0ACK8	P15028	FUCR	FECB					24561554:0397:HT
P0ACL5	P0ACN7	GLCC	CYTR					24561554:0397:HT
P0ACL5	P0ACU2	GLCC	RUTR					24561554:0397:HT
P0ACL5	P0ADI4	GLCC	ENTB					24561554:0397:HT
P0ACL5	P0AEF4	GLCC	DPIA					24561554:0397:HT
P0ACL5	P0AFB5	GLCC	GLNL					24561554:0397:HT
P0ACL5	P0AFT8	GLCC	YEIW					24561554:0397:HT
P0ACL5	P0AFW4	GLCC	RNK					24561554:0397:HT
P0ACL5	P0AGB6	GLCC	RPOE					24561554:0397:HT
P0ACL5	P17993	GLCC	UBIG					24561554:0397:HT
P0ACL5	P18775	GLCC	DMSA					24561554:0397:HT
P0ACL5	P21893	GLCC	RECJ					24561554:0397:HT
P0ACL5	P22188	GLCC	MURE					24561554:0397:HT
P0ACL5	P22524	GLCC	MUKE					24561554:0397:HT
P0ACL5	P22634	GLCC	MURI					24561554:0397:HT
P0ACL5	P23862	GLCC	PRIC					24561554:0397:HT
P0ACL5	P23893	GLCC	HEML					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0ACL5	P28630	GLCC	HOLA					24561554:0397:HT
P0ACL5	P30235	GLCC	PSUK					24561554:0397:HT
P0ACL5	P30749	GLCC	MOAE					24561554:0397:HT
P0ACL5	P36673	GLCC	TRER					24561554:0397:HT
P0ACL5	P37177	GLCC	PTSP					24561554:0397:HT
P0ACL5	P37661	GLCC	EPTB					24561554:0397:HT
P0ACL5	P37671	GLCC	YIAJ					24561554:0397:HT
P0ACL5	P41052	GLCC	MLTB					24561554:0397:HT
P0ACL5	P45544	GLCC	FRLR					24561554:0397:HT
P0ACL5	P45771	GLCC	YRDD					24561554:0397:HT
P0ACL5	P45955	GLCC	CPOB					24561554:0397:HT
P0ACL5	P52613	GLCC	FLIJ					24561554:0397:HT
P0ACL5	P60240	GLCC	RAPA					24561554:0397:HT
P0ACL5	P61949	GLCC	FLDA					24561554:0397:HT
P0ACL5	P64439	GLCC	YBJM					24561554:0397:HT
P0ACL5	P69816	GLCC	FRWB					24561554:0397:HT
P0ACL5	P69829	GLCC	PTSN					24561554:0397:HT
P0ACL5	P75862	GLCC	ZAPC					24561554:0397:HT
P0ACL5	P76213	GLCC	CHO					24561554:0397:HT
P0ACL5	P76486	GLCC	YFBP					24561554:0397:HT
P0ACL5	P77460	GLCC	YBCY					24561554:0397:HT
P0ACL5	P77580	GLCC	MHPF					24561554:0397:HT
P0ACL5	Q2M7R5	GLCC	YIBT					24561554:0397:HT
P0ACL5	Q46864	GLCC	MQSA					24561554:0397:HT
P0ACL5	Q46942	GLCC	YQEI					24561554:0397:HT
P0ACL9	P39405	PDHR	FHUF					24561554:0397:HT
P0ACM9	P18196	YIHL	MINC					24561554:0397:HT
P0ACM9	P31134	YIHL	POTG					24561554:0397:HT
P0ACM9	P39405	YIHL	FHUF					24561554:0397:HT
P0ACM9	Q46864	YIHL	MQSA					24561554:0397:HT
P0ACN4	P0ACN4	ALLR	ALLR					14973045:0655:LC|16546208:0114:LC|24561554:0729:HT|24561554:0397:HT|24561554:0096:HT
P0ACN4	P31552	ALLR	CAIC					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0ACN7	P0AEJ8	CYTR	EUTN					24561554:0397:HT
P0ACN7	P77295	CYTR	YGAV					24561554:0397:HT
P0ACN7	Q46864	CYTR	MQSA					24561554:0397:HT
P0ACP1	P0ACP1	CRA	CRA					15690043:0007:LC|24561554:0397:HT|15690043:0676:LC|14973045:0655:LC|PDB_2IKS:0114:LC
P0ACP1	P16384	CRA	MIAA					24561554:0397:HT
P0ACP7	P0ACP7	PURR	PURR					11781089:0114:LC|9278422:0114:LC|7553867:0114:LC|1400170:0030:LC
P0ACP7	P64503	PURR	YEBV					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0ACQ0	Q46864	RBSR	MQSA					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0ACQ4	P0ACQ4	OXYR	OXYR					11301006:0114:LC
P0ACR0	P77425	ALLS	ALLC					24561554:0397:HT
P0ACR7	P30750	YFER	METN					24561554:0397:HT
P0ACS2	P0ACS2	SOXR	SOXR					7673113:0029:LC|18334645:0114:LC
P0ACS2	P18776	SOXR	DMSB					24561554:0397:HT
P0ACS2	Q79E92	SOXR	YKGN					24561554:0397:HT
P0ACS5	P0ACS5	ZNTR	ZNTR					12958362:0114:LC
P0ACS9	P0ACS9	ACRR	ACRR					24561554:0397:HT
P0ACS9	P0ACZ4	ACRR	EVGA					24561554:0397:HT
P0ACS9	P0ADN2	ACRR	YIFE					24561554:0397:HT
P0ACS9	P11989	ACRR	BGLG					24561554:0397:HT
P0ACS9	P27254	ACRR	ARGK					24561554:0397:HT
P0ACS9	P33931	ACRR	CCMA					24561554:0397:HT
P0ACS9	P45544	ACRR	FRLR					24561554:0397:HT
P0ACS9	P75862	ACRR	ZAPC					24561554:0397:HT
P0ACS9	P76215	ACRR	ASTE					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0ACS9	P76256	ACRR	TSAB					24561554:0397:HT
P0ACS9	P76396	ACRR	YEGL					24561554:0397:HT
P0ACS9	P77174	ACRR	YBDM					24561554:0397:HT
P0ACS9	Q2M7R5	ACRR	YIBT					24561554:0397:HT
P0ACS9	Q46864	ACRR	MQSA					24561554:0397:HT
P0ACS9	Q46867	ACRR	YGIZ					24561554:0397:HT
P0ACT2	P0ADG4	ENVR	SUHB					24561554:0397:HT
P0ACT2	P28638	ENVR	YHDJ					24561554:0397:HT
P0ACT2	P64463	ENVR	YDFZ					24561554:0397:HT
P0ACT2	P76086	ENVR	PAAX					24561554:0397:HT
P0ACT4	P0ACT4	TETR	TETR					17374541:0114:LC|25432019:0114:LC|27028290:0114:LC|22178479:0114:LC|19712110:0114:LC
P0ACT6	P0ACT6	UIDR	UIDR					24561554:0397:HT
P0ACT6	P68646	UIDR	FIXX					24561554:0397:HT
P0ACT6	P76245	UIDR	DGCP					24561554:0397:HT
P0ACU0	P0ACU0	CECR	CECR					24561554:0729:HT|24561554:0397:HT
P0ACU0	P25534	CECR	UBIH					24561554:0397:HT
P0ACU0	P30131	CECR	HYPF					24561554:0397:HT
P0ACU2	P0ACU2	RUTR	RUTR					PDB_4XK4:0114:LC|PDB_4JYK:0114:LC|PDB_3LOC:0114:LC
P0ACU2	P39351	RUTR	YJGZ					24561554:0397:HT
P0ACU2	P39363	RUTR	SGCA					24561554:0397:HT
P0ACX0	P37146	YDGC	NRDF					24561554:0397:HT
P0ACX3	P0ACX3	YDHR	YDHR					16260765:0114:LC|PDB_2HIQ:0114:LC|PDB_1WD6:0114:LC
P0ACX9	P0ACX9	YDIE	YDIE					26144239:0114:LC
P0ACX9	P0AEJ8	YDIE	EUTN					24561554:0397:HT
P0ACX9	P15028	YDIE	FECB					24561554:0397:HT
P0ACX9	P30749	YDIE	MOAE					24561554:0397:HT
P0ACX9	Q46864	YDIE	MQSA					24561554:0397:HT
P0ACY1	P0ACY1	YDJA	YDJA					18241886:0114:LC
P0ACZ4	P0ACZ4	EVGA	EVGA					PDB_3F6C:0114:LC
P0ACZ4	P0AFB8	EVGA	GLNG					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0ACZ4	P19323	EVGA	FHLA					24561554:0397:HT
P0ACZ4	P30855	EVGA	EVGS					9501520:0107:LC|24561554:0397:HT|10825546:0107:LC
P0ACZ4	P33014	EVGA	YEED					24561554:0397:HT
P0ACZ4	P37355	EVGA	MENH					24561554:0397:HT
P0ACZ4	P39391	EVGA	YJIT					24561554:0397:HT
P0ACZ4	P45577	EVGA	PROQ					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0ACZ4	P77234	EVGA	YBEQ					24561554:0397:HT
P0ACZ8	P0ACZ8	CUSR	CUSR					18631241:0055:LC|24561554:0397:HT
P0ACZ8	P76340	CUSR	HPRR					18631241:0055:LC|24561554:0397:HT
P0ACZ8	P77485	CUSR	CUSS					24627523:0397:HT
P0AD01	P0AEC8	DCUR	DCUS					14996819:0841:LC|22101843:0014:LC|14996819:0004:LC
P0AD17	P37313	YOHC	DPPF					24561554:0397:HT
P0AD17	P39834	YOHC	YGIL					24561554:0397:HT
P0AD21	P0AEC3	YEJG	ARCB					24561554:0397:HT
P0AD21	P39279	YEJG	YJEJ					24561554:0397:HT
P0AD24	P0AD24	YEJL	YEJL					PDB_2JRX:0114:LC
P0AD49	P0AD49	RAIA	RAIA					15690043:0007:LC|15690043:0676:LC|24561554:0397:HT
P0AD57	P0AD57	ISPB	ISPB					PDB_5ZE6:0114:LC|20051244:0276:LC
P0AD57	Q46864	ISPB	MQSA					24561554:0397:HT
P0AD59	P0AD59	IVY	IVY					17405861:0114:LC
P0AD61	P0AD61	PYKF	PYKF					8591049:0114:LC|16858726:0276:LC|10751408:0114:LC
P0AD68	P0AD68	FTSI	FTSI					14663069:0018:LC|20847002:0055:LC
P0AD68	P0AEN4	FTSI	FTSL					18978050:0014:LC|22885295:0014:LC|15774864:0018:LC
P0AD68	P17952	FTSI	MURC					24561554:0397:HT
P0AD68	P29131	FTSI	FTSN					14663069:0018:LC|14702319:0416:LC|15774864:0018:LC
P0AD68	P46022	FTSI	MTGA					24561554:0397:HT|18165305:0014:LC
P0AD68	P58034	FTSI	YMGF					18978050:0014:LC|15774864:0018:LC
P0AD70	P32131	AMPH	HEMN					24561554:0397:HT
P0ADA1	P0ADA1	TESA	TESA					29375928:0114:LC
P0ADC1	P0ADC1	LPTE	LPTE					PDB_4RH8:0114:LC
P0ADC1	P31554	LPTE	LPTD					20203010:0404:LC|21257904:0030:LC|16861298:0007:LC|21257904:0096:LC|20203010:0071:LC|16861298:0096:LC|21257904:0276:LC|PDB_4RHB:0114:LC|20203010:0096:LC|21257904:0071:LC
P0ADC3	P0ADC3	LOLC	LOLC					30012603:0114:LC|29109272:0114:LC
P0ADC3	P61316	LOLC	LOLA					30012603:0114:LC|19307584:0030:LC
P0ADE2	P76177	YTFK	YDGH					24561554:0397:HT
P0ADF3	P76938	RHOL	EPMC					24561554:0397:HT
P0ADF8	P0ADF8	ILVN	ILVN					23205845:0114:LC|PDB_5YPY:0114:LC
P0ADF8	P39409	ILVN	YJJW					24561554:0397:HT
P0ADF8	P76938	ILVN	EPMC					24561554:0397:HT
P0ADG4	P28721	SUHB	GLTF					24561554:0397:HT
P0ADG4	P39409	SUHB	YJJW					24561554:0397:HT
P0ADG4	P45422	SUHB	YHCF					24561554:0397:HT
P0ADG4	P69829	SUHB	PTSN					24561554:0397:HT
P0ADI2	P0ADI2	TNPR	TNPR					15994378:0114:LC|16807292:0114:LC|PDB_5CY2:0114:LC|PDB_5CY1:0114:LC|7628011:0114:LC|8081753:0114:LC
P0ADI4	P0ADI4	ENTB	ENTB					17675380:0014:LC|16632253:0114:LC|24561554:0397:HT
P0ADI4	P10378	ENTB	ENTE					24561554:0397:HT
P0ADI4	P33030	ENTB	YEIR					24561554:0397:HT
P0ADI4	P75679	ENTB	INSN1					24561554:0397:HT
P0ADI4	P75862	ENTB	ZAPC					24561554:0397:HT
P0ADI7	P0ADI7	YECD	YECD					PDB_1J2R:0114:LC
P0ADK0	P10441	YIAF	LPXB					24561554:0397:HT
P0ADK0	P37664	YIAF	YIAC					24561554:0397:HT
P0ADK6	P0ADK6	YIBA	YIBA					15690043:0007:LC|15690043:0676:LC|24561554:0397:HT
P0ADK6	P36560	YIBA	ASR					24561554:0397:HT
P0ADN0	P76344	VIAA	ZINT					24561554:0397:HT
P0ADN0	P76346	VIAA	MTFA					24561554:0397:HT
P0ADN2	P39834	YIFE	YGIL					24561554:0397:HT
P0ADN2	P76500	YIFE	YFCQ					24561554:0397:HT
P0ADP7	P0ADP7	UBIJ	UBIJ					30686758:0114:LC
P0ADP9	P76344	YIHD	ZINT					24561554:0397:HT
P0ADR6	P0ADR6	RLMM	RLMM	B1976	B1976			22923526:0114:LC
P0ADR8	P28304	PPNN	QORA					24561554:0397:HT
P0ADS2	P0ADS2	ZAPA	ZAPA					25002581:0114:LC
P0ADV1	P0ADV1	LPTA	LPTA					22668317:0030:LC|18534617:0114:LC|14973045:0655:LC
P0ADV5	P45577	YHBW	PROQ					24561554:0397:HT
P0ADV9	P0ADV9	LPTC	LPTC					21169485:0071:LC|14973045:0655:LC|21169485:0030:LC
P0ADX5	P20605	YHFG	FIC					27657533:0114:LC|24561554:0397:HT
P0ADX7	P0ADX7	YHHA	YHHA					24561554:0397:HT
P0ADZ4	P12996	RPSO	BIOB					24627523:0397:HT
P0ADZ4	P15070	RPSO	FLIN					24627523:0397:HT
P0ADZ7	P0ADZ7	YAJC	YAJC					14973045:0655:LC|16079137:0276:LC
P0ADZ7	P31224	YAJC	ACRB					18073115:0004:LC|18073115:0114:LC
P0AE01	P0AE01	TRMJ	TRMJ					24951554:0114:LC|26202969:0114:LC
P0AE01	P76513	TRMJ	YFDQ					24561554:0397:HT
P0AE06	P0AE06	ACRA	ACRA					12426336:0030:LC|16531241:0114:LC|15155734:0030:LC|16079137:0276:LC|10894736:0030:LC|19254725:0071:LC|19805313:0107:LC|24561554:0397:HT|19805313:0030:LC
P0AE06	P31224	ACRA	ACRB					12426336:0030:LC|10920254:0019:LC|15155734:0029:LC|15155734:0030:LC|15228545:0065:LC|10920254:0004:LC|15228545:0030:LC|10894736:0415:LC|10920254:0025:LC|15228545:0013:LC|10920254:0007:LC|10894736:0030:LC
P0AE06	P39325	ACRA	YTFQ					24561554:0397:HT
P0AE06	P64602	ACRA	MLAB					24561554:0397:HT
P0AE08	P0AE08	AHPC	AHPC					15690043:0007:LC|16858726:0276:LC|15690043:0676:LC|24561554:0397:HT
P0AE08	P28305	AHPC	PABC					24561554:0397:HT
P0AE14	Q46864	AMPE	MQSA					24561554:0397:HT
P0AE18	P0AE18	MAP	MAP					16552144:0114:LC|PDB_4Z7M:0114:LC|16769889:0114:LC
P0AE18	Q47015	MAP	CEST					12492865:0588:LC|12492865:0019:LC|12492865:0397:LC|12904549:0018:LC
P0AE30	P0AE30	ARTM	ARTM					24561554:0397:HT
P0AE48	P37388	YTFP	XYLG					24561554:0397:HT
P0AE52	P0AEJ8	BCP	EUTN					24561554:0397:HT
P0AE58	P37680	CAIF	SGBE					24561554:0397:HT
P0AE58	P76346	CAIF	MTFA					24561554:0397:HT
P0AE67	P0AE67	CHEY	CHEY					15741343:0114:LC|8632450:0114:LC|PDB_3OO0:0114:LC|11023787:0114:LC|9636149:0114:LC|19646451:0114:LC|PDB_3MYY:0114:LC|11279165:0114:LC|9030562:0114:LC|PDB_3OO1:0114:LC|25928369:0114:LC|17050923:0114:LC|11134926:0114:LC|27589219:0114:LC|7615544:0114:LC
P0AE67	P0AEC3	CHEY	ARCB					10393292:0114:LC
P0AE70	P0AE70	MAZF	MAZF					12718874:0114:LC|27026704:0114:LC|16413577:0071:LC|16413577:0029:LC
P0AE70	P0AE72	MAZF	MAZE					12718874:0114:LC|27026704:0114:LC|12810711:0018:LC|16413577:0077:LC
P0AE72	P0AE72	MAZE	MAZE					25564525:0114:LC
P0AE78	P0AE78	CORC	CORC					29453981:0114:LC
P0AE82	P0AE82	CPXA	CPXA					24492262:0424:LC|24492262:0826:LC|28552574:0114:LC|24492262:0114:LC|PDB_4BIZ:0114:LC
P0AE82	P0AE88	CPXA	CPXR					24492262:0424:LC|24561554:0397:HT|16176121:0841:LC
P0AE82	P76086	CPXA	PAAX					24561554:0096:HT|24561554:0397:HT
P0AE85	P0AE85	CPXP	CPXP					21239493:0114:LC|21317318:0114:LC|21317318:0071:LC
P0AE88	P0AE88	CPXR	CPXR					28552574:0114:LC|18631241:0055:LC|30086390:0114:LC
P0AE91	P39212	CREA	INSN2					24561554:0397:HT
P0AEA2	P0AEA2	CSGG	CSGG					25219853:0020:LC|19011034:0404:LC|25219853:0071:LC|25219853:0114:LC
P0AEB5	P0AEB5	YNAI	YNAI					26256535:0410:LC|26256535:0020:LC|14973045:0655:LC
P0AEB5	P68646	YNAI	FIXX					24561554:0397:HT
P0AEC0	P75958	YOAE	LOLE					24561554:0397:HT
P0AEC3	P75957	ARCB	LOLD					24561554:0397:HT
P0AEC8	P0AEC8	DCUS	DCUS					22101843:0055:LC|20453099:0055:LC|20453099:0030:LC|22101843:0014:LC|20453099:0808:LC
P0AED0	P0AED0	USPA	USPA					16858726:0276:LC|24561554:0397:HT
P0AED0	P24203	USPA	YJIA					24561554:0397:HT
P0AED0	P37348	USPA	YECE					24561554:0397:HT
P0AED7	P33014	DAPE	YEED					24561554:0397:HT
P0AED7	P71239	DAPE	WCAE					24561554:0397:HT
P0AED9	P69432	DCM	PGAD					24561554:0397:HT
P0AEE1	P0AEE1	DCRB	DCRB					24561554:0397:HT
P0AEE1	P0AFH8	DCRB	OSMY					24561554:0397:HT
P0AEE1	P75849	DCRB	GLOC					24561554:0397:HT
P0AEE1	P76407	DCRB	YEGS					24561554:0397:HT
P0AEE3	P0AEE3	DEGS	DEGS					19836340:0071:LC|15137941:0114:LC|29658704:0114:LC|19836340:0114:LC|17938245:0114:LC|17981123:0114:LC|20739286:0114:LC|15225661:0114:LC
P0AEE3	P0AFX7	DEGS	RSEA					19836340:0435:LC|17981123:0435:LC|25703375:0435:LC|19706448:0435:LC
P0AEE8	P0AEE8	DAM	DAM					PDB_4GOM:0114:LC|17545164:0114:LC|PDB_4GOO:0114:LC|PDB_4GON:0114:LC|PDB_4GOL:0114:LC|PDB_4GBE:0114:LC
P0AEF0	P0AEF0	DNAC	DNAC					11250911:0040:LC|14715083:0401:LC|14715083:0107:LC
P0AEF4	P18196	DPIA	MINC					24561554:0397:HT
P0AEF4	P19636	DPIA	EUTC					24561554:0397:HT
P0AEF4	P39409	DPIA	YJJW					24561554:0096:HT|24561554:0397:HT
P0AEF4	P69741	DPIA	HYBO					24561554:0397:HT
P0AEF4	P75679	DPIA	INSN1					24561554:0397:HT
P0AEF4	P76079	DPIA	PAAC					24561554:0729:HT|24561554:0096:HT|24561554:0397:HT
P0AEF4	P76080	DPIA	PAAD					24561554:0397:HT
P0AEF4	Q46907	DPIA	YGCQ					24561554:0397:HT
P0AEF4	Q79E92	DPIA	YKGN					24561554:0397:HT
P0AEF8	P33361	DPPB	YEHY					24561554:0397:HT
P0AEG4	P0AEG4	DSBA	DSBA					25470204:0114:LC|8413591:0114:LC|18775700:0114:LC|9655827:0114:LC|15755450:0114:LC|27778134:0114:LC|PDB_2B6M:0114:LC|9300489:0114:LC|29237285:0114:LC
P0AEG6	P0AEG6	DSBC	DSBC					7536035:0071:LC|15690043:0676:LC|12234918:0114:LC|15690043:0007:LC|10700276:0114:LC|17372350:0114:LC|7536035:0404:LC
P0AEG6	P36655	DSBC	DSBD					12234918:0114:LC|11493705:0071:LC|15057279:0051:LC
P0AEG8	P37590	DSRB	PMRD					24561554:0397:HT
P0AEG8	P75938	DSRB	FLGF					24561554:0397:HT
P0AEH1	P0AEH1	RSEP	RSEP					PDB_2ZPL:0114:LC|19706448:0114:LC
P0AEH3	P0AEH3	ELAA	ELAA					PDB_5Z6N:0114:LC
P0AEI4	P0AF40	RIMO	YIJD					24561554:0397:HT
P0AEI6	P30750	NUDJ	METN					24561554:0397:HT
P0AEJ2	P0AEJ2	ENTC	ENTC					27373320:0114:LC|20079748:0114:LC
P0AEJ4	P0AEJ4	ENVZ	ENVZ					12767831:0030:LC|10426948:0077:LC|10426948:0013:LC|10426948:0114:LC|9409762:0030:LC|24681325:0114:LC|12453214:0404:LC|27999439:0114:LC|12691749:0030:LC|22244755:0114:LC|PDB_3ZCC:0114:LC|19432797:0014:LC
P0AEJ4	P42615	ENVZ	MZRA					20889743:0014:LC|19432797:0014:LC
P0AEJ6	P0AEJ6	EUTB	EUTB					21142024:0114:LC|29797764:0114:LC|20519496:0114:LC
P0AEJ6	P19636	EUTB	EUTC					21142024:0114:LC|29797764:0114:LC|20519496:0114:LC
P0AEJ8	P0AF40	EUTN	YIJD					24561554:0397:HT
P0AEJ8	P18196	EUTN	MINC					24561554:0729:HT|24561554:0397:HT
P0AEJ8	P32162	EUTN	YIIS					24561554:0397:HT
P0AEJ8	P32700	EUTN	YJCB					24561554:0397:HT
P0AEJ8	P39325	EUTN	YTFQ					24561554:0397:HT
P0AEJ8	P52060	EUTN	YGGU					24561554:0397:HT
P0AEK2	P0AEK2	FABG	FABG					15016358:0114:LC|15690043:0007:LC|15690043:0676:LC|24627523:0397:HT
P0AEK4	P0AEK4	FABI	FABI					12699381:0114:LC|12109908:0114:LC|PDB_4JX8:0114:LC|16858726:0276:LC|10493822:0114:LC|10595560:0114:LC|15690043:0676:LC|15690043:0007:LC|26625295:0114:LC|17012233:0114:LC|PDB_4JQC:0114:LC|21094257:0114:LC|8953047:0114:LC|10201369:0114:LC
P0AEL3	P52614	FEOA	FLIK					24561554:0397:HT
P0AEL3	P63389	FEOA	YHES					24561554:0397:HT
P0AEL6	P0AEL6	FEPB	FEPB					PDB_3TLK:0114:LC
P0AEL8	P0AFB5	FIMZ	GLNL					24561554:0397:HT
P0AEM4	P0AEM6	FLGM	FLIA					19834901:0397:LC|24561554:0397:HT
P0AEM6	P21179	FLIA	KATE					24561554:0397:HT
P0AEN1	P0AEN1	FRE	FRE					10353815:0114:LC
P0AEN4	P58034	FTSL	YMGF					18978050:0014:LC|15774864:0018:LC
P0AEP3	P0AEP3	GALU	GALU					17322528:0114:LC|16858726:0276:LC
P0AEP9	P19636	GLCD	EUTC					24561554:0397:HT
P0AEP9	P77174	GLCD	YBDM					24561554:0397:HT
P0AEQ3	P0AEQ3	GLNH	GLNH					8831790:0114:LC
P0AER0	P0AER0	GLPF	GLPF					11226336:0029:LC|11015209:0030:LC|11226336:0004:LC
P0AES0	P0AES0	GSS	GSS					21226054:0114:LC|17124497:0114:LC
P0AES0	P0AG30	GSS	RHO					24561554:0096:HT|24561554:0729:HT|24561554:0397:HT
P0AES0	P31574	GSS	FIXB					24561554:0729:HT|24561554:0397:HT
P0AES0	P32157	GSS	YIIM					24561554:0397:HT
P0AES0	P39384	GSS	YJIM					24561554:0397:HT
P0AES2	P0AES2	GUDD	GUDD					PDB_4GYP:0114:LC|PDB_3PWG:0114:LC|10769114:0114:LC|PDB_3PWI:0114:LC|11513584:0114:LC
P0AES2	Q46915	GUDD	GUDX					PDB_4GYP:0114:LC
P0AES4	P0AES4	GYRA	GYRA					15698572:0028:LC|15854646:0114:LC|15698572:0071:LC|15897198:0114:LC|16858726:0276:LC|15690043:0676:LC|15698572:0826:LC|15690043:0007:LC|19834901:0397:LC
P0AES4	P0AES6	GYRA	GYRB					20675723:0114:LC
P0AES4	P62554	GYRA	CCDB					15854646:0114:LC|10543963:0107:LC|10196173:0401:LC|10543963:0401:LC|10543963:0004:LC|10196173:0404:LC|10196173:0071:LC
P0AES6	P0AES6	GYRB	GYRB					22731783:0114:LC|23352267:0114:LC|10734094:0114:LC|30429968:0114:LC|PDB_4KFG:0114:LC
P0AES9	P0AES9	HDEA	HDEA					20080625:0055:LC|9731767:0114:LC|10623550:0114:LC|20080625:0028:LC
P0AET2	P0AET2	HDEB	HDEB					26593705:0114:LC|22138344:0114:LC
P0AET8	P0AET8	HDHA	HDHA					16858726:0276:LC|14973045:0655:LC|8672472:0114:LC
P0AEU0	P0AEU0	HISJ	HISJ					8161536:0114:LC
P0AEU7	P0AEU7	SKP	SKP					19181847:0030:LC|15361861:0114:LC|16858726:0276:LC|10455120:0030:LC|15101556:0071:LC|24077225:0071:LC|15101556:0030:LC|15304217:0114:LC
P0AEW4	P31443	CPDA	YIDF					24561554:0397:HT
P0AEW4	P68646	CPDA	FIXX					24561554:0397:HT
P0AEW6	P0AEW6	GSK	GSK					24561554:0397:HT
P0AEW6	P75767	GSK	YBHK					15690043:0096:LC|24561554:0096:HT|15690043:0676:LC|15690043:0007:LC|24561554:0729:HT|24561554:0397:HT
P0AEX9	P0AEX9	MALE	MALE					17426027:0114:LC|11790091:0114:LC|16511036:0114:LC|20363939:0114:LC|26371748:0114:LC|12592028:0114:LC|9654443:0114:LC|26472759:0114:LC|7853407:0114:LC|12589748:0114:LC|28112203:0114:LC|18394994:0055:LC|21898649:0114:LC|29792401:0114:LC|20147285:0114:LC|29321208:0114:LC
P0AEX9	P0AG86	MALE	SECB					11248102:0415:LC|2188362:0045:LC|8468278:0027:LC|7559415:0019:LC
P0AEX9	P68183	MALE	MALG					17961142:0030:LC|21825153:0114:LC|21566157:0114:LC|18033289:0071:LC|18033289:0114:LC
P0AEX9	P68187	MALE	MALK					21566157:0114:LC|18033289:0071:LC|21825153:0114:LC|18033289:0114:LC
P0AEY3	P0AEY3	MAZG	MAZG					18353782:0114:LC|12218018:0071:LC
P0AEY5	P0AEY5	MDAB	MDAB					16630630:0114:LC
