Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
A6X980	O14229	SFC7	SFC1	SPAC1250.07	SPAC6F12.11C	SPAC1250.07	SPAC6F12.11C	23921640:0114:LC|26257282:0018:LC
A6X980	Q09728	SFC7	CUF1	SPAC1250.07	SPAC31A2.11C	SPAC1250.07	SPAC31A2.11C	26771498:0018:HT
A6X995	O42882	A6X995	O42882	SPCC417.15	SPAC8E11.05C	SPCC417.15	SPAC8E11.05C	26771498:0018:HT
C6Y4B0	O42882	C6Y4B0	O42882	SPAC27E2.14	SPAC8E11.05C	SPAC27E2.14	SPAC8E11.05C	26771498:0018:HT
C6Y4B7	O13712	C6Y4B7	MUG61	SPAC227.19C	SPAC14C4.05C	SPAC227.19C	SPAC14C4.05C	26771498:0018:HT
C6Y4C1	O13712	PET117	MUG61	SPBC1604.25	SPAC14C4.05C	SPBC1604.25	SPAC14C4.05C	26771498:0018:HT
C6Y4C2	O60130	SPO2	O60130	SPBC16C6.14	SPBC16G5.16	SPBC16C6.14	SPBC16G5.16	26771498:0018:HT
C6Y4C2	P78962	SPO2	ATF21	SPBC16C6.14	SPBC2F12.09C	SPBC16C6.14	SPBC2F12.09C	26771498:0018:HT
C6Y4D0	P87174	C6Y4D0	DPB4	SPCC16C4.22	SPBC3D6.09	SPCC16C4.22	SPBC3D6.09	29109278:0114:LC
C6Y4D2	O14423	MRP49	CBH1	SPCC1442.19	SPAC9E9.10C	SPCC1442.19	SPAC9E9.10C	26771498:0018:HT
C6Y4D3	O74447	ECL1	O74447	SPCC70.12C	SPCC16C4.02C	SPCC70.12C	SPCC16C4.02C	26771498:0018:HT
G2TRS9	Q09811	G2TRS9	RQH1	SPBC337.02C	SPAC2G11.12	SPBC337.02C	SPAC2G11.12	26771498:0018:HT
O00103	O94609	UBC11	PTR3	SPCC1259.15C	SPBC1604.21C|SPBC211.09	SPCC1259.15C	SPBC1604.21C	23416107:0415:LC|28162934:0415:LC
O13286	O13286	SRW1	SRW1	SPAC144.13C	SPAC144.13C	SPAC144.13C	SPAC144.13C	26771498:0018:HT
O13286	P10815	SRW1	CDC13	SPAC144.13C	SPBC582.03	SPAC144.13C	SPBC582.03	26771498:0018:HT|21389117:0415:LC
O13310	O13310	ORB6	ORB6	SPAC821.12	SPAC821.12	SPAC821.12	SPAC821.12	22629372:0415:LC|23615447:0018:LC|12646585:0415:LC
O13310	O74558	ORB6	MOB2	SPAC821.12	SPCC970.04C	SPAC821.12	SPCC970.04C	12456722:0428:LC|16096637:0019:LC|12456722:0004:LC|23615447:0018:LC|12456722:0007:LC|12456722:0018:LC|12456722:0096:LC
O13310	P78963	ORB6	SKB1	SPAC821.12	SPBC16H5.11C	SPAC821.12	SPBC16H5.11C	12646585:0004:LC|23615447:0018:LC|12646585:0018:LC|12646585:0096:LC
O13310	Q9HDV6	ORB6	MOR2	SPAC821.12	SPBP19A11.04C	SPAC821.12	SPBP19A11.04C	16096637:0018:LC|16096637:0004:LC|23615447:0018:LC|16096637:0019:LC
O13326	O14063	O13326	CUT15	SPBC428.11	SPCC962.03C	SPBC428.11	SPCC962.03C	26771498:0018:HT
O13351	O13826	PMT3	RFP1	SPBC365.06	SPAC19A8.10	SPBC365.06	SPAC19A8.10	17762865:0018:LC|17762864:0096:LC|17762864:0018:LC
O13351	Q0E7J7	PMT3	STN1	SPBC365.06	SPBC409.12C	SPBC365.06	SPBC409.12C	24925530:0018:LC|24711392:0018:LC
O13370	P34208	DED1	CHK1	SPCC1795.11	SPCC1259.13	SPCC1795.11	SPCC1259.13	11711540:0018:LC|11711540:0004:LC|17502373:0018:LC
O13453	O13453	PMP1	PMP1	SPBC1685.01	SPBC1685.01	SPBC1685.01	SPBC1685.01	26771498:0018:HT
O13453	Q10156	PMP1	LKH1	SPBC1685.01	SPAC1D4.11C	SPBC1685.01	SPAC1D4.11C	23695164:0018:HT|26771498:0018:HT
O13600	O13787	SWS1	SEC62	PI005|SPACTOKYO_453.32|SPBC11B10.06	SPAC17G6.09	SPBC11B10.06	SPAC17G6.09	26771498:0018:HT
O13600	O94670	SWS1	O94670	PI005|SPACTOKYO_453.32|SPBC11B10.06	SPBC651.12C	SPBC11B10.06	SPBC651.12C	26771498:0018:HT
O13600	Q09797	SWS1	Q09797	PI005|SPACTOKYO_453.32|SPBC11B10.06	SPAC22G7.03	SPBC11B10.06	SPAC22G7.03	26771498:0018:HT
O13614	O14261	RPS1002	TAF1	PI023|SPBP22H7.08	SPAC7D4.04	SPBP22H7.08	SPAC7D4.04	26771498:0018:HT
O13615	P39964	PRP5	CDC5	PI024|SPBP22H7.07	SPAC644.12	SPBP22H7.07	SPAC644.12	10409726:0007:LC|10409726:0004:LC|10409726:0019:LC|10409726:0027:LC|24014766:0401:LC
O13633	Q9UTN0	O13633	Q9UTN0	PI041|SPBC17A3.05C	SPAC139.03	SPBC17A3.05C	SPAC139.03	26771498:0018:HT
O13637	O94319	SEC31	SEC13	SPBC8D2.20C	SPBC215.15	SPBC8D2.20C	SPBC215.15	23695164:0018:HT|26771498:0018:HT
O13637	P41888	SEC31	TNR3	SPBC8D2.20C	SPAC6F12.05C	SPBC8D2.20C	SPAC6F12.05C	26771498:0018:HT
O13644	O74534	SED5	SLY1	PI051|SPBC8D2.14C	SPCC74.01	SPBC8D2.14C	SPCC74.01	26771498:0018:HT
O13647	O13647	O13647	O13647	PI054|SPBC8D2.11	PI054|SPBC8D2.11	SPBC8D2.11	SPBC8D2.11	26771498:0018:HT
O13647	O59670	O13647	O59670	PI054|SPBC8D2.11	SPBC29A3.07C	SPBC8D2.11	SPBC29A3.07C	26771498:0018:HT
O13647	Q9P7I3	O13647	MDV1	PI054|SPBC8D2.11	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPBC8D2.11	SPAC664.15	26771498:0018:HT
O13652	O74447	SFI1	O74447	PI059|SPBC8D2.05C	SPCC16C4.02C	SPBC8D2.05C	SPCC16C4.02C	26771498:0018:HT
O13670	Q9USP7	MTO1	Q9USP7	PI079|SPBC30B4.06C	SPBC902.06	SPBC30B4.06C	SPBC902.06	15659644:0096:LC|15800064:0007:LC|15659644:0007:LC|15800064:0676:LC|15659644:0006:LC|15659644:0416:LC|15800064:0096:LC
O13671	O13671	KAP109	KAP109	PI080|SPBC30B4.05	PI080|SPBC30B4.05	SPBC30B4.05	SPBC30B4.05	26771498:0018:HT
O13671	P28748	KAP109	SPI1	PI080|SPBC30B4.05	SPBC1289.03C	SPBC30B4.05	SPBC1289.03C	26771498:0018:HT
O13674	O14261	MUG24	TAF1	SPCC74.09	SPAC7D4.04	SPCC74.09	SPAC7D4.04	26771498:0018:HT
O13674	Q9P7Q4	MUG24	SEC18	SPCC74.09	SPAC1834.11C	SPCC74.09	SPAC1834.11C	26771498:0018:HT
O13681	O13681	IMA1	IMA1	SPCC737.03C	SPCC737.03C	SPCC737.03C	SPCC737.03C	21880100:0018:LC|26771498:0018:HT
O13681	O13712	IMA1	MUG61	SPCC737.03C	SPAC14C4.05C	SPCC737.03C	SPAC14C4.05C	21880100:0018:LC|26771498:0018:HT
O13681	O94385	IMA1	POM152	SPCC737.03C	SPBC29A10.07	SPCC737.03C	SPBC29A10.07	26771498:0018:HT
O13681	O94651	IMA1	PEP12	SPCC737.03C	SPBC31E1.04	SPCC737.03C	SPBC31E1.04	26771498:0018:HT
O13681	Q09825	IMA1	SAD1	SPCC737.03C	SPBC12D12.01|SPBC16H5.01C	SPCC737.03C	SPBC12D12.01	21880100:0018:LC|26771498:0018:HT
O13681	Q9URX8	IMA1	Q9URX8	SPCC737.03C	SPAC890.06	SPCC737.03C	SPAC890.06	26771498:0018:HT
O13685	O74983	UBC13	SPM2	SPAC11E3.04C	SPCC338.05C	SPAC11E3.04C	SPCC338.05C	16641370:0415:LC|12531016:0018:LC
O13685	O94609	UBC13	PTR3	SPAC11E3.04C	SPBC1604.21C|SPBC211.09	SPAC11E3.04C	SPBC1604.21C	23416107:0415:LC|28162934:0415:LC
O13687	Q9USP4	VMA4	MUG1	SPAC11E3.07	SPCC11E10.03	SPAC11E3.07	SPCC11E10.03	26771498:0018:HT
O13688	O94668	NSE6	NSE5	SPAC11E3.08C	SPBC651.10	SPAC11E3.08C	SPBC651.10	16478984:0096:LC|23695164:0018:HT|17762865:0018:LC|16478984:0007:LC|16478984:0004:LC|16478984:0676:LC|26771498:0018:HT
O13698	Q9P7I3	MCT1	MDV1	SPAC11G7.05C	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPAC11G7.05C	SPAC664.15	26771498:0018:HT
O13701	O74994	TAF7	RNG3	SPAC13F5.02C	SPCC613.04C	SPAC13F5.02C	SPCC613.04C	26771498:0018:HT
O13701	Q9Y7V1	TAF7	Q9Y7V1	SPAC13F5.02C	SPCC645.12C	SPAC13F5.02C	SPCC645.12C	26771498:0018:HT
O13702	O13702	GLD1	GLD1	SPAC13F5.03C	SPAC13F5.03C	SPAC13F5.03C	SPAC13F5.03C	PDB_1TA9:0114:LC
O13710	P53692	SMC5	SMC6	SPAC14C4.02C	SPCC5E4.06	SPAC14C4.02C	SPCC5E4.06	16478984:0096:LC|15601840:0007:LC|15601840:0004:LC|28134253:0114:LC|15601840:0096:LC|16478984:0007:LC|28134253:0096:LC|16478984:0004:LC|10747036:0004:LC|10747036:0401:LC|26446992:0018:LC
O13710	Q4PIR3	SMC5	NSE2	SPAC14C4.02C	SPAC16A10.06C	SPAC14C4.02C	SPAC16A10.06C	16478984:0096:LC|12966087:0676:LC|16478984:0007:LC|12966087:0071:LC|16478984:0004:LC|12966087:0096:LC
O13710	Q53EK2	SMC5	NSE1	SPAC14C4.02C	SPCC550.05	SPAC14C4.02C	SPCC550.05	16478984:0096:LC|12966087:0676:LC|16478984:0007:LC|12966087:0071:LC|16478984:0004:LC|12966087:0004:LC|12966087:0096:LC
O13710	Q6BDR8	SMC5	NSE4	SPAC14C4.02C	SPBC20F10.04C	SPAC14C4.02C	SPBC20F10.04C	16478984:0096:LC|17005570:0018:LC|16478984:0007:LC|16478984:0004:LC|16478984:0676:LC|17005570:0096:LC
O13710	Q9Y7U4	SMC5	NSE3	SPAC14C4.02C	SPCC645.04	SPAC14C4.02C	SPCC645.04	16478984:0096:LC|16478984:0007:LC|16478984:0004:LC|15601840:0018:LC
O13711	O13712	O13711	MUG61	SPAC14C4.04	SPAC14C4.05C	SPAC14C4.04	SPAC14C4.05C	26771498:0018:HT
O13711	O14223	O13711	TVP15	SPAC14C4.04	SPAC6F12.04	SPAC14C4.04	SPAC6F12.04	26771498:0018:HT
O13711	O59741	O13711	O59741	SPAC14C4.04	SPBC530.05	SPAC14C4.04	SPBC530.05	26771498:0018:HT
O13712	O13787	MUG61	SEC62	SPAC14C4.05C	SPAC17G6.09	SPAC14C4.05C	SPAC17G6.09	23695164:0018:HT|26771498:0018:HT
O13712	O13880	MUG61	VHT1	SPAC14C4.05C	SPAC1B3.16C	SPAC14C4.05C	SPAC1B3.16C	26771498:0018:HT
O13712	O13901	MUG61	O13901	SPAC14C4.05C	SPAC22A12.10	SPAC14C4.05C	SPAC22A12.10	26771498:0018:HT
O13712	O13959	MUG61	PIP1	SPAC14C4.05C	SPAC23H4.18C	SPAC14C4.05C	SPAC23H4.18C	26771498:0018:HT
O13712	O14020	MUG61	O14020	SPAC14C4.05C	SPAC29A4.17C	SPAC14C4.05C	SPAC29A4.17C	26771498:0018:HT
O13712	O14073	MUG61	O14073	SPAC14C4.05C	SPAC2E11.08|SPACUNK4.08	SPAC14C4.05C	SPACUNK4.08	26771498:0018:HT
O13712	O14145	MUG61	TPS2	SPAC14C4.05C	SPAC3G6.09C	SPAC14C4.05C	SPAC3G6.09C	26771498:0018:HT
O13712	O14166	MUG61	O14166	SPAC14C4.05C	SPAC4C5.03	SPAC14C4.05C	SPAC4C5.03	26771498:0018:HT
O13712	O14195	MUG61	O14195	SPAC14C4.05C	SPAC56E4.07	SPAC14C4.05C	SPAC56E4.07	26771498:0018:HT
O13712	O14222	MUG61	FSV1	SPAC14C4.05C	SPAC6F12.03C	SPAC14C4.05C	SPAC6F12.03C	26771498:0018:HT
O13712	O14223	MUG61	TVP15	SPAC14C4.05C	SPAC6F12.04	SPAC14C4.05C	SPAC6F12.04	23695164:0018:HT|26771498:0018:HT
O13712	O14238	MUG61	OST2	SPAC14C4.05C	SPAC6F6.05	SPAC14C4.05C	SPAC6F6.05	26771498:0018:HT
O13712	O14346	MUG61	O14346	SPAC14C4.05C	SPBC19C2.15C|SPBC2F12.16	SPAC14C4.05C	SPBC19C2.15C	26771498:0018:HT
O13712	O36022	MUG61	MNN9	SPAC14C4.05C	SPAC4F10.10C	SPAC14C4.05C	SPAC4F10.10C	26771498:0018:HT
O13712	O42646	MUG61	UBC6	SPAC14C4.05C	SPAC10F6.05C	SPAC14C4.05C	SPAC10F6.05C	26771498:0018:HT
O13712	O42841	MUG61	O42841	SPAC14C4.05C	SPAC23A1.02C	SPAC14C4.05C	SPAC23A1.02C	23695164:0018:HT|26771498:0018:HT
O13712	O42843	MUG61	O42843	SPAC14C4.05C	SPAC23A1.05	SPAC14C4.05C	SPAC23A1.05	26771498:0018:HT
O13712	O42878	MUG61	O42878	SPAC14C4.05C	SPAC8E11.01C|SPAC959.01	SPAC14C4.05C	SPAC8E11.01C	26771498:0018:HT
O13712	O42901	MUG61	O42901	SPAC14C4.05C	SPBC119.09C	SPAC14C4.05C	SPBC119.09C	23695164:0018:HT|26771498:0018:HT
O13712	O42907	MUG61	O42907	SPAC14C4.05C	SPBC119.16C	SPAC14C4.05C	SPBC119.16C	26771498:0018:HT
O13712	O42909	MUG61	O42909	SPAC14C4.05C	SPBC16A3.02C	SPAC14C4.05C	SPBC16A3.02C	26771498:0018:HT
O13712	O42944	MUG61	OMH2	SPAC14C4.05C	SPBC16H5.09C	SPAC14C4.05C	SPBC16H5.09C	26771498:0018:HT
O13712	O42957	MUG61	ULP1	SPAC14C4.05C	SPBC19G7.09	SPAC14C4.05C	SPBC19G7.09	26771498:0018:HT
O13712	O43002	MUG61	SBH1	SPAC14C4.05C	SPBC2G2.03C	SPAC14C4.05C	SPBC2G2.03C	26771498:0018:HT
O13712	O43013	MUG61	O43013	SPAC14C4.05C	SPBC2G2.14	SPAC14C4.05C	SPBC2G2.14	26771498:0018:HT
O13712	O43073	MUG61	O43073	SPAC14C4.05C	PI063|SPBC8D2.02C	SPAC14C4.05C	SPBC8D2.02C	26771498:0018:HT
O13712	O59713	MUG61	DPH1	SPAC14C4.05C	SPBC3B8.05	SPAC14C4.05C	SPBC3B8.05	23695164:0018:HT|26771498:0018:HT
O13712	O59714	MUG61	O59714	SPAC14C4.05C	SPBC3B8.06	SPAC14C4.05C	SPBC3B8.06	26771498:0018:HT
O13712	O59768	MUG61	VCX1	SPAC14C4.05C	SPCC1795.02C|SPCC895.01	SPAC14C4.05C	SPCC1795.02C	26771498:0018:HT
O13712	O59776	MUG61	O59776	SPAC14C4.05C	SPCC1795.12C	SPAC14C4.05C	SPCC1795.12C	26771498:0018:HT
O13712	O60109	MUG61	O60109	SPAC14C4.05C	SPBC14F5.13C	SPAC14C4.05C	SPBC14F5.13C	26771498:0018:HT
O13712	O60113	MUG61	O60113	SPAC14C4.05C	SPBC15C4.04C	SPAC14C4.05C	SPBC15C4.04C	26771498:0018:HT
O13712	O60148	MUG61	O60148	SPAC14C4.05C	SPBC18H10.18C	SPAC14C4.05C	SPBC18H10.18C	26771498:0018:HT
O13712	O60160	MUG61	OMH1	SPAC14C4.05C	SPBC19C7.12C	SPAC14C4.05C	SPBC19C7.12C	26771498:0018:HT
O13712	O74375	MUG61	TVP18	SPAC14C4.05C	SPBC32F12.12C	SPAC14C4.05C	SPBC32F12.12C	26771498:0018:HT
O13712	O74446	MUG61	SIF2	SPAC14C4.05C	SPCC16C4.01|SPCC5E4.09	SPAC14C4.05C	SPCC16C4.01	26771498:0018:HT
O13712	O74559	MUG61	O74559	SPAC14C4.05C	SPCC970.06	SPAC14C4.05C	SPCC970.06	26771498:0018:HT
O13712	O74745	MUG61	ANP1	SPAC14C4.05C	SPBC1734.04	SPAC14C4.05C	SPBC1734.04	26771498:0018:HT
O13712	O74750	MUG61	YEA4	SPAC14C4.05C	SPBC1734.09	SPAC14C4.05C	SPBC1734.09	26771498:0018:HT
O13712	O74837	MUG61	PMP31	SPAC14C4.05C	SPCC1183.09C	SPAC14C4.05C	SPCC1183.09C	26771498:0018:HT
O13712	O94272	MUG61	ATG8	SPAC14C4.05C	SPBP8B7.24C	SPAC14C4.05C	SPBP8B7.24C	26771498:0018:HT
O13712	O94273	MUG61	CYP4	SPAC14C4.05C	SPBP8B7.25	SPAC14C4.05C	SPBP8B7.25	26771498:0018:HT
O13712	O94313	MUG61	ARG4	SPAC14C4.05C	SPBC215.08C	SPAC14C4.05C	SPBC215.08C	26771498:0018:HT
O13712	O94323	MUG61	O94323	SPAC14C4.05C	SPBC725.05C	SPAC14C4.05C	SPBC725.05C	26771498:0018:HT
O13712	O94361	MUG61	O94361	SPAC14C4.05C	SPBC428.14	SPAC14C4.05C	SPBC428.14	23695164:0018:HT|26771498:0018:HT|26771498:0090:HT
O13712	O94385	MUG61	POM152	SPAC14C4.05C	SPBC29A10.07	SPAC14C4.05C	SPBC29A10.07	26771498:0018:HT
O13712	O94440	MUG61	O94440	SPAC14C4.05C	SPAC637.03	SPAC14C4.05C	SPAC637.03	26771498:0018:HT
O13712	O94448	MUG61	O94448	SPAC14C4.05C	SPAC1687.02	SPAC14C4.05C	SPAC1687.02	26771498:0018:HT
O13712	O94520	MUG61	O94520	SPAC14C4.05C	SPCC1281.03C	SPAC14C4.05C	SPCC1281.03C	26771498:0018:HT
O13712	O94584	MUG61	PPS1	SPAC14C4.05C	SPCC1442.12	SPAC14C4.05C	SPCC1442.12	26771498:0018:HT
O13712	O94599	MUG61	O94599	SPAC14C4.05C	SPCC622.11	SPAC14C4.05C	SPCC622.11	26771498:0018:HT
O13712	O94622	MUG61	O94622	SPAC14C4.05C	SPBC1289.13C	SPAC14C4.05C	SPBC1289.13C	26771498:0018:HT
O13712	O94651	MUG61	PEP12	SPAC14C4.05C	SPBC31E1.04	SPAC14C4.05C	SPBC31E1.04	26771498:0018:HT
O13712	P0CS86	MUG61	P0CS86	SPAC14C4.05C	SPBC1348.01	SPAC14C4.05C	SPBC1348.01	26771498:0018:HT
O13712	P0CS87	MUG61	P0CS87	SPAC14C4.05C	SPBCPT2R1.01C|SPBPB2B2.20C	SPAC14C4.05C	SPBCPT2R1.01C	26771498:0018:HT
O13712	P10815	MUG61	CDC13	SPAC14C4.05C	SPBC582.03	SPAC14C4.05C	SPBC582.03	23695164:0018:HT|26771498:0018:HT
O13712	P36596	MUG61	ERG9	SPAC14C4.05C	SPBC646.05C	SPAC14C4.05C	SPBC646.05C	23695164:0018:HT|26771498:0018:HT
O13712	P42881	MUG61	GPT2	SPAC14C4.05C	SPBC15D4.04	SPAC14C4.05C	SPBC15D4.04	26771498:0018:HT
O13712	P49373	MUG61	TFS1	SPAC14C4.05C	SPAC20H4.03C	SPAC14C4.05C	SPAC20H4.03C	26771498:0018:HT
O13712	P54069	MUG61	BEM46	SPAC14C4.05C	PI020|SPBC32H8.03	SPAC14C4.05C	SPBC32H8.03	26771498:0018:HT
O13712	P78768	MUG61	VTI1	SPAC14C4.05C	SPBC3B9.10	SPAC14C4.05C	SPBC3B9.10	26771498:0018:HT
O13712	P78970	MUG61	LAG1	SPAC14C4.05C	SPAC1A6.09C	SPAC14C4.05C	SPAC1A6.09C	26771498:0018:HT
O13712	P79088	MUG61	SEC61	SPAC14C4.05C	SPBC354.02C	SPAC14C4.05C	SPBC354.02C	26771498:0018:HT
O13712	P87015	MUG61	P87015	SPAC14C4.05C	SPAC186.03	SPAC14C4.05C	SPAC186.03	26771498:0018:HT
O13712	P87148	MUG61	HRF1	SPAC14C4.05C	SPBC25H2.06C	SPAC14C4.05C	SPBC25H2.06C	26771498:0018:HT
O13712	P87170	MUG61	PTP4	SPAC14C4.05C	SPBC3D6.05	SPAC14C4.05C	SPBC3D6.05	26771498:0018:HT
O13712	Q09174	MUG61	GMA12	SPAC14C4.05C	SPCC736.04C	SPAC14C4.05C	SPCC736.04C	26771498:0018:HT
O13712	Q09679	MUG61	GMH1	SPAC14C4.05C	SPAC5H10.11	SPAC14C4.05C	SPAC5H10.11	26771498:0018:HT
O13712	Q09681	MUG61	GMH2	SPAC14C4.05C	SPAC5H10.13C	SPAC14C4.05C	SPAC5H10.13C	26771498:0018:HT|26771498:0090:HT
O13712	Q09825	MUG61	SAD1	SPAC14C4.05C	SPBC12D12.01|SPBC16H5.01C	SPAC14C4.05C	SPBC12D12.01	14655046:0018:LC|23695164:0018:HT|26771498:0018:HT|21880100:0018:LC
O13712	Q09835	MUG61	GOS1	SPAC14C4.05C	SPAC4G8.10	SPAC14C4.05C	SPAC4G8.10	23695164:0018:HT|26771498:0018:HT
O13712	Q09875	MUG61	Q09875	SPAC14C4.05C	SPAC12G12.12	SPAC14C4.05C	SPAC12G12.12	26771498:0018:HT
O13712	Q10078	MUG61	PPK13	SPAC14C4.05C	SPAC3H1.13	SPAC14C4.05C	SPAC3H1.13	26771498:0018:HT
O13712	Q10109	MUG61	LEM2	SPAC14C4.05C	SPAC18G6.10	SPAC14C4.05C	SPAC18G6.10	26771498:0018:HT
O13712	Q10111	MUG61	Q10111	SPAC14C4.05C	SPAC18G6.12C	SPAC14C4.05C	SPAC18G6.12C	26771498:0018:HT
O13712	Q10177	MUG61	PDT1	SPAC14C4.05C	SPAC27F1.08	SPAC14C4.05C	SPAC27F1.08	26771498:0018:HT
O13712	Q10244	MUG61	Q10244	SPAC14C4.05C	SPAC4G9.14	SPAC14C4.05C	SPAC4G9.14	26771498:0018:HT
O13712	Q10255	MUG61	Q10255	SPAC14C4.05C	SPAC56F8.07	SPAC14C4.05C	SPAC56F8.07	26771498:0018:HT
O13712	Q10358	MUG61	RER1	SPAC14C4.05C	SPAC22E12.05C	SPAC14C4.05C	SPAC22E12.05C	26771498:0018:HT
O13712	Q10359	MUG61	GMH3	SPAC14C4.05C	SPAC22E12.06C	SPAC14C4.05C	SPAC22E12.06C	26771498:0018:HT
O13712	Q10436	MUG61	Q10436	SPAC14C4.05C	SPAC12B10.02C	SPAC14C4.05C	SPAC12B10.02C	23695164:0018:HT|26771498:0018:HT
O13712	Q8NKC1	MUG61	Q8NKC1	SPAC14C4.05C	SPBPB21E7.04C	SPAC14C4.05C	SPBPB21E7.04C	26771498:0018:HT
O13712	Q8TFG7	MUG61	TRM5	SPAC14C4.05C	SPAPB18E9.01	SPAC14C4.05C	SPAPB18E9.01	26771498:0018:HT
O13712	Q8WZJ9	MUG61	HUT1	SPAC14C4.05C	SPBC839.11C	SPAC14C4.05C	SPBC839.11C	26771498:0018:HT
O13712	Q92356	MUG61	SYB1	SPAC14C4.05C	SPAC6G9.11	SPAC14C4.05C	SPAC6G9.11	26771498:0018:HT
O13712	Q96WS6	MUG61	MEU15	SPAC14C4.05C	SPCPJ732.03	SPAC14C4.05C	SPCPJ732.03	26771498:0018:HT
O13712	Q9HDY3	MUG61	Q9HDY3	SPAC14C4.05C	SPAPB1A10.07C	SPAC14C4.05C	SPAPB1A10.07C	26771498:0018:HT
O13712	Q9HE12	MUG61	Q9HE12	SPAC14C4.05C	SPAC1399.01C	SPAC14C4.05C	SPAC1399.01C	26771498:0018:HT
O13712	Q9HGN3	MUG61	TLG1	SPAC14C4.05C	SPBC36B7.07	SPAC14C4.05C	SPBC36B7.07	26771498:0018:HT
O13712	Q9HGP8	MUG61	Q9HGP8	SPAC14C4.05C	SPAC212.04C	SPAC14C4.05C	SPAC212.04C	26771498:0018:HT
O13712	Q9P3E5	MUG61	Q9P3E5	SPAC14C4.05C	SPAC750.06C	SPAC14C4.05C	SPAC750.06C	26771498:0018:HT
O13712	Q9P3T9	MUG61	BSD1	SPAC14C4.05C	SPAC328.07C	SPAC14C4.05C	SPAC328.07C	26771498:0018:HT
O13712	Q9P3V3	MUG61	Q9P3V3	SPAC14C4.05C	SPBC1348.07	SPAC14C4.05C	SPBC1348.07	26771498:0018:HT
O13712	Q9P6J2	MUG61	PCL1	SPAC14C4.05C	SPBC1683.10C	SPAC14C4.05C	SPBC1683.10C	26771498:0018:HT
O13712	Q9P6M1	MUG61	GST3	SPAC14C4.05C	SPAC688.04C	SPAC14C4.05C	SPAC688.04C	23695164:0018:HT|26771498:0018:HT
O13712	Q9P6P8	MUG61	Q9P6P8	SPAC14C4.05C	SPAC644.13C	SPAC14C4.05C	SPAC644.13C	23695164:0018:HT|26771498:0018:HT
O13712	Q9P7F8	MUG61	GET3	SPAC14C4.05C	SPAC1142.06	SPAC14C4.05C	SPAC1142.06	23695164:0018:HT|26771498:0018:HT
O13712	Q9P7G3	MUG61	Q9P7G3	SPAC14C4.05C	SPAP14E8.05C	SPAC14C4.05C	SPAP14E8.05C	26771498:0018:HT
O13712	Q9P7H7	MUG61	ILM1	SPAC14C4.05C	SPAC1782.02C	SPAC14C4.05C	SPAC1782.02C	26771498:0018:HT
O13712	Q9P7M5	MUG61	NOP10	SPAC14C4.05C	SPAP27G11.13C	SPAC14C4.05C	SPAP27G11.13C	26771498:0018:HT
O13712	Q9URX8	MUG61	Q9URX8	SPAC14C4.05C	SPAC890.06	SPAC14C4.05C	SPAC890.06	26771498:0018:HT
O13712	Q9URZ8	MUG61	VMA11	SPAC14C4.05C	SPAC732.01	SPAC14C4.05C	SPAC732.01	26771498:0018:HT
O13712	Q9US11	MUG61	Q9US11	SPAC14C4.05C	SPAC607.07C	SPAC14C4.05C	SPAC607.07C	26771498:0018:HT
O13712	Q9US40	MUG61	Q9US40	SPAC14C4.05C	SPAC1039.01	SPAC14C4.05C	SPAC1039.01	26771498:0018:HT
O13712	Q9US55	MUG61	GLS2	SPAC14C4.05C	SPAC1002.03C	SPAC14C4.05C	SPAC1002.03C	26771498:0018:HT
O13712	Q9USH7	MUG61	PSY1	SPAC14C4.05C	SPCC825.03C	SPAC14C4.05C	SPCC825.03C	26771498:0018:HT
O13712	Q9USM6	MUG61	OCA8	SPAC14C4.05C	SPCC16A11.10C	SPAC14C4.05C	SPCC16A11.10C	26771498:0018:HT
O13712	Q9USQ8	MUG61	Q9USQ8	SPAC14C4.05C	SPBC577.11	SPAC14C4.05C	SPBC577.11	26771498:0018:HT
O13712	Q9USX0	MUG61	PVG3	SPAC14C4.05C	SPBC1921.06C	SPAC14C4.05C	SPBC1921.06C	26771498:0018:HT
O13712	Q9UT27	MUG61	PVG1	SPAC14C4.05C	SPAC8F11.10C|SPACUNK4.18	SPAC14C4.05C	SPAC8F11.10C	26771498:0018:HT
O13712	Q9UT35	MUG61	GDP1	SPAC14C4.05C	SPAC824.08	SPAC14C4.05C	SPAC824.08	23695164:0018:HT|26771498:0018:HT
O13712	Q9UTA0	MUG61	Q9UTA0	SPAC14C4.05C	SPAC27E2.11C	SPAC14C4.05C	SPAC27E2.11C	26771498:0018:HT
O13712	Q9UTH2	MUG61	Q9UTH2	SPAC14C4.05C	SPAC1805.02C	SPAC14C4.05C	SPAC1805.02C	26771498:0018:HT
O13712	Q9UTS8	MUG61	Q9UTS8	SPAC14C4.05C	SPAC977.11|SPBPB8B6.06C	SPAC14C4.05C	SPAC977.11|SPBPB8B6.06C	26771498:0018:HT
O13712	Q9UU82	MUG61	ARE2	SPAC14C4.05C	SPCP1E11.05C	SPAC14C4.05C	SPCP1E11.05C	26771498:0018:HT
O13712	Q9UUD8	MUG61	Q9UUD8	SPAC14C4.05C	SPBC18A7.01|SPBC4F6.19C	SPAC14C4.05C	SPBC18A7.01	26771498:0018:HT
